"","id","release_year_movie","age_rating_movie","rotten_tomatoes_movie","tomato_category_movie","netflix_movie","hulu_movie","prime_video_movie","disney_movie","all_platforms_movie"
"1",3,2020,"7+",95,"certified_fresh","netflix_film","","","","netflix_film"
"2",7,2020,"13+",93,"certified_fresh","netflix_film","","","","netflix_film"
"3",10,2020,"18+",92,"certified_fresh","netflix_film","","","","netflix_film"
"4",17,2020,"18+",90,"certified_fresh","netflix_film","","","","netflix_film"
"5",30,2020,"13+",89,"certified_fresh","netflix_film","","","","netflix_film"
"6",32,2020,"18+",89,"certified_fresh","netflix_film","","","","netflix_film"
"7",34,2020,"18+",88,"certified_fresh","netflix_film","","","","netflix_film"
"8",42,2020,"18+",87,"certified_fresh","netflix_film","","","","netflix_film"
"9",43,2020,"18+",87,"certified_fresh","netflix_film","","","","netflix_film"
"10",44,2020,"18+",87,"certified_fresh","netflix_film","","","","netflix_film"
"11",47,2020,"16+",87,"certified_fresh","netflix_film","","","","netflix_film"
"12",50,2020,"18+",87,"certified_fresh","netflix_film","","","","netflix_film"
"13",75,2020,"13+",84,"certified_fresh","netflix_film","","","","netflix_film"
"14",85,2020,"18+",84,"certified_fresh","netflix_film","","","","netflix_film"
"15",88,2020,"7+",84,"certified_fresh","netflix_film","","","","netflix_film"
"16",97,2020,"18+",83,"certified_fresh","netflix_film","","","","netflix_film"
"17",106,2020,"all",83,"certified_fresh","netflix_film","","","","netflix_film"
"18",116,2020,"13+",82,"certified_fresh","netflix_film","","","","netflix_film"
"19",134,2020,"7+",81,"certified_fresh","netflix_film","","","","netflix_film"
"20",139,2021,"18+",81,"certified_fresh","netflix_film","","","","netflix_film"
"21",167,2020,"7+",80,"certified_fresh","netflix_film","","","","netflix_film"
"22",178,2020,"unknown",79,"certified_fresh","netflix_film","","","","netflix_film"
"23",214,2020,"18+",78,"certified_fresh","netflix_film","","","","netflix_film"
"24",232,2020,"13+",77,"certified_fresh","netflix_film","","","","netflix_film"
"25",282,2020,"13+",75,"certified_fresh","netflix_film","","","","netflix_film"
"26",288,2021,"13+",75,"certified_fresh","netflix_film","","","","netflix_film"
"27",306,2021,"18+",75,"certified_fresh","netflix_film","","","","netflix_film"
"28",314,2021,"18+",75,"certified_fresh","netflix_film","","","","netflix_film"
"29",323,2021,"18+",74,"fresh","netflix_film","","","","netflix_film"
"30",341,2020,"18+",74,"fresh","netflix_film","","","","netflix_film"
"31",344,2020,"18+",74,"fresh","netflix_film","","","","netflix_film"
"32",348,2020,"18+",74,"fresh","netflix_film","","","","netflix_film"
"33",358,2020,"18+",73,"fresh","netflix_film","","","","netflix_film"
"34",365,2021,"7+",73,"fresh","netflix_film","","","","netflix_film"
"35",368,2020,"unknown",73,"fresh","netflix_film","","","","netflix_film"
"36",371,2020,"all",73,"fresh","netflix_film","","","","netflix_film"
"37",377,2021,"7+",73,"fresh","netflix_film","","","","netflix_film"
"38",378,2020,"18+",73,"fresh","netflix_film","","","","netflix_film"
"39",385,2020,"unknown",73,"fresh","netflix_film","","","","netflix_film"
"40",386,2021,"18+",73,"fresh","netflix_film","","","","netflix_film"
"41",388,2021,"18+",73,"fresh","netflix_film","","","","netflix_film"
"42",443,2021,"13+",72,"fresh","netflix_film","","","","netflix_film"
"43",447,2020,"18+",72,"fresh","netflix_film","","","","netflix_film"
"44",449,2020,"18+",72,"fresh","netflix_film","","","","netflix_film"
"45",455,2020,"18+",71,"fresh","netflix_film","","","","netflix_film"
"46",486,2020,"7+",71,"fresh","netflix_film","","","","netflix_film"
"47",490,2020,"18+",71,"fresh","netflix_film","","","","netflix_film"
"48",494,2020,"13+",71,"fresh","netflix_film","","","","netflix_film"
"49",497,2020,"18+",71,"fresh","netflix_film","","","","netflix_film"
"50",501,2020,"18+",70,"fresh","netflix_film","","","","netflix_film"
"51",508,2021,"18+",70,"fresh","netflix_film","","","","netflix_film"
"52",515,2020,"18+",70,"fresh","netflix_film","","","","netflix_film"
"53",518,2020,"unknown",70,"fresh","netflix_film","","","","netflix_film"
"54",527,2020,"18+",70,"fresh","netflix_film","","","","netflix_film"
"55",533,2020,"unknown",70,"fresh","netflix_film","","","","netflix_film"
"56",561,2020,"18+",69,"fresh","netflix_film","","","","netflix_film"
"57",564,2021,"unknown",69,"fresh","netflix_film","","","","netflix_film"
"58",568,2021,"18+",69,"fresh","netflix_film","","","","netflix_film"
"59",570,2020,"18+",69,"fresh","netflix_film","","","","netflix_film"
"60",581,2021,"7+",69,"fresh","netflix_film","","","","netflix_film"
"61",586,2020,"18+",69,"fresh","netflix_film","","","","netflix_film"
"62",596,2020,"7+",69,"fresh","netflix_film","","","","netflix_film"
"63",601,2021,"13+",69,"fresh","netflix_film","","","","netflix_film"
"64",612,2020,"18+",68,"fresh","netflix_film","","","","netflix_film"
"65",614,2020,"13+",68,"fresh","netflix_film","","","","netflix_film"
"66",624,2020,"13+",68,"fresh","netflix_film","","","","netflix_film"
"67",630,2020,"18+",68,"fresh","netflix_film","","","","netflix_film"
"68",635,2020,"18+",68,"fresh","netflix_film","","","","netflix_film"
"69",638,2020,"16+",68,"fresh","netflix_film","","","","netflix_film"
"70",639,2020,"unknown",68,"fresh","netflix_film","","","","netflix_film"
"71",649,2021,"unknown",67,"fresh","netflix_film","","","","netflix_film"
"72",652,2020,"18+",67,"fresh","netflix_film","","","","netflix_film"
"73",656,2021,"unknown",67,"fresh","netflix_film","","","","netflix_film"
"74",658,2021,"18+",67,"fresh","netflix_film","","","","netflix_film"
"75",660,2021,"13+",67,"fresh","netflix_film","","","","netflix_film"
"76",661,2020,"18+",67,"fresh","netflix_film","","","","netflix_film"
"77",662,2021,"18+",67,"fresh","netflix_film","","","","netflix_film"
"78",666,2020,"13+",67,"fresh","netflix_film","","","","netflix_film"
"79",673,2021,"13+",67,"fresh","netflix_film","","","","netflix_film"
"80",674,2020,"unknown",67,"fresh","netflix_film","","","","netflix_film"
"81",684,2021,"18+",67,"fresh","netflix_film","","","","netflix_film"
"82",690,2021,"18+",67,"fresh","netflix_film","","","","netflix_film"
"83",692,2020,"unknown",67,"fresh","netflix_film","","","","netflix_film"
"84",693,2021,"7+",67,"fresh","netflix_film","","","","netflix_film"
"85",698,2020,"13+",67,"fresh","netflix_film","","","","netflix_film"
"86",704,2020,"18+",67,"fresh","netflix_film","","","","netflix_film"
"87",706,2021,"18+",67,"fresh","netflix_film","","","","netflix_film"
"88",723,2021,"18+",66,"fresh","netflix_film","","","","netflix_film"
"89",734,2021,"7+",66,"fresh","netflix_film","","","","netflix_film"
"90",735,2021,"18+",66,"fresh","netflix_film","","","","netflix_film"
"91",737,2020,"unknown",66,"fresh","netflix_film","","","","netflix_film"
"92",742,2021,"18+",66,"fresh","netflix_film","","","","netflix_film"
"93",746,2020,"18+",66,"fresh","netflix_film","","","","netflix_film"
"94",748,2020,"18+",66,"fresh","netflix_film","","","","netflix_film"
"95",749,2021,"18+",66,"fresh","netflix_film","","","","netflix_film"
"96",763,2020,"unknown",66,"fresh","netflix_film","","","","netflix_film"
"97",776,2021,"18+",65,"fresh","netflix_film","","","","netflix_film"
"98",789,2020,"13+",65,"fresh","netflix_film","","","","netflix_film"
"99",798,2020,"18+",65,"fresh","netflix_film","","","","netflix_film"
"100",807,2021,"18+",65,"fresh","netflix_film","","","","netflix_film"
"101",809,2020,"18+",65,"fresh","netflix_film","","","","netflix_film"
"102",811,2021,"unknown",65,"fresh","netflix_film","","","","netflix_film"
"103",812,2021,"7+",65,"fresh","netflix_film","","","","netflix_film"
"104",817,2020,"16+",65,"fresh","netflix_film","","","","netflix_film"
"105",826,2021,"13+",65,"fresh","netflix_film","","","","netflix_film"
"106",829,2021,"unknown",65,"fresh","netflix_film","","","","netflix_film"
"107",833,2020,"unknown",64,"fresh","netflix_film","","","","netflix_film"
"108",844,2020,"7+",64,"fresh","netflix_film","","","","netflix_film"
"109",858,2020,"18+",64,"fresh","netflix_film","","","","netflix_film"
"110",866,2020,"18+",64,"fresh","netflix_film","","","","netflix_film"
"111",873,2020,"unknown",64,"fresh","netflix_film","","","","netflix_film"
"112",875,2020,"13+",64,"fresh","netflix_film","","","","netflix_film"
"113",878,2021,"unknown",64,"fresh","netflix_film","","","","netflix_film"
"114",882,2020,"16+",64,"fresh","netflix_film","","","","netflix_film"
"115",883,2020,"18+",64,"fresh","netflix_film","","","","netflix_film"
"116",902,2021,"18+",64,"fresh","netflix_film","","","","netflix_film"
"117",913,2020,"unknown",63,"fresh","netflix_film","","","","netflix_film"
"118",917,2020,"7+",63,"fresh","netflix_film","","","","netflix_film"
"119",947,2020,"all",63,"fresh","netflix_film","","","","netflix_film"
"120",959,2021,"18+",63,"fresh","netflix_film","","","","netflix_film"
"121",960,2021,"18+",63,"fresh","netflix_film","","","","netflix_film"
"122",962,2020,"13+",63,"fresh","netflix_film","","","","netflix_film"
"123",964,2021,"unknown",63,"fresh","netflix_film","","prime_video_film","","multi_platform_film"
"124",965,2020,"18+",63,"fresh","netflix_film","","","","netflix_film"
"125",966,2021,"18+",63,"fresh","netflix_film","","","","netflix_film"
"126",983,2021,"unknown",63,"fresh","netflix_film","","","","netflix_film"
"127",993,2020,"unknown",62,"fresh","netflix_film","","","","netflix_film"
"128",994,2021,"7+",62,"fresh","netflix_film","","","","netflix_film"
"129",1001,2020,"all",62,"fresh","netflix_film","","","","netflix_film"
"130",1003,2020,"18+",62,"fresh","netflix_film","","","","netflix_film"
"131",1006,2020,"16+",62,"fresh","netflix_film","","","","netflix_film"
"132",1009,2020,"13+",62,"fresh","netflix_film","","","","netflix_film"
"133",1011,2021,"13+",62,"fresh","netflix_film","","","","netflix_film"
"134",1014,2020,"18+",62,"fresh","netflix_film","","","","netflix_film"
"135",1015,2020,"all",62,"fresh","netflix_film","","","","netflix_film"
"136",1026,2020,"18+",62,"fresh","netflix_film","","","","netflix_film"
"137",1032,2021,"unknown",62,"fresh","netflix_film","","","","netflix_film"
"138",1033,2020,"18+",62,"fresh","netflix_film","","","","netflix_film"
"139",1043,2020,"13+",62,"fresh","netflix_film","","","","netflix_film"
"140",1044,2020,"18+",62,"fresh","netflix_film","","","","netflix_film"
"141",1046,2020,"16+",62,"fresh","netflix_film","","","","netflix_film"
"142",1053,2021,"7+",62,"fresh","netflix_film","","","","netflix_film"
"143",1054,2020,"18+",62,"fresh","netflix_film","","","","netflix_film"
"144",1058,2021,"18+",61,"fresh","netflix_film","","","","netflix_film"
"145",1071,2020,"16+",61,"fresh","netflix_film","","","","netflix_film"
"146",1075,2020,"unknown",61,"fresh","netflix_film","","","","netflix_film"
"147",1080,2020,"16+",61,"fresh","netflix_film","","","","netflix_film"
"148",1084,2020,"16+",61,"fresh","netflix_film","","","","netflix_film"
"149",1086,2021,"16+",61,"fresh","netflix_film","","","","netflix_film"
"150",1087,2020,"18+",61,"fresh","netflix_film","","","","netflix_film"
"151",1092,2021,"18+",61,"fresh","netflix_film","","","","netflix_film"
"152",1096,2020,"18+",61,"fresh","netflix_film","","","","netflix_film"
"153",1098,2020,"unknown",61,"fresh","netflix_film","","","","netflix_film"
"154",1101,2021,"18+",61,"fresh","netflix_film","","","","netflix_film"
"155",1115,2020,"18+",61,"fresh","netflix_film","","","","netflix_film"
"156",1116,2021,"18+",61,"fresh","netflix_film","","prime_video_film","","multi_platform_film"
"157",1125,2020,"unknown",61,"fresh","netflix_film","","","","netflix_film"
"158",1126,2021,"18+",61,"fresh","netflix_film","","","","netflix_film"
"159",1127,2020,"18+",61,"fresh","netflix_film","","","","netflix_film"
"160",1129,2020,"unknown",61,"fresh","netflix_film","","","","netflix_film"
"161",1130,2021,"7+",61,"fresh","netflix_film","","","","netflix_film"
"162",1133,2021,"18+",60,"fresh","netflix_film","","","","netflix_film"
"163",1135,2021,"18+",60,"fresh","netflix_film","","","","netflix_film"
"164",1141,2021,"18+",60,"fresh","netflix_film","","","","netflix_film"
"165",1147,2020,"18+",60,"fresh","netflix_film","","","","netflix_film"
"166",1152,2020,"18+",60,"fresh","netflix_film","","","","netflix_film"
"167",1157,2020,"13+",60,"fresh","netflix_film","","","","netflix_film"
"168",1160,2020,"13+",60,"fresh","netflix_film","","","","netflix_film"
"169",1164,2020,"7+",60,"fresh","netflix_film","","","","netflix_film"
"170",1166,2020,"unknown",60,"fresh","netflix_film","","","","netflix_film"
"171",1171,2020,"18+",60,"fresh","netflix_film","","","","netflix_film"
"172",1173,2020,"13+",60,"fresh","netflix_film","","","","netflix_film"
"173",1177,2020,"unknown",60,"fresh","netflix_film","","","","netflix_film"
"174",1191,2021,"unknown",60,"fresh","netflix_film","","","","netflix_film"
"175",1193,2021,"18+",60,"fresh","netflix_film","","","","netflix_film"
"176",1196,2020,"unknown",60,"fresh","netflix_film","","","","netflix_film"
"177",1201,2020,"18+",60,"fresh","netflix_film","","","","netflix_film"
"178",1203,2020,"16+",60,"fresh","netflix_film","","","","netflix_film"
"179",1205,2020,"unknown",60,"fresh","netflix_film","","","","netflix_film"
"180",1209,2021,"unknown",60,"fresh","netflix_film","","","","netflix_film"
"181",1214,2021,"all",60,"fresh","netflix_film","","","","netflix_film"
"182",1215,2020,"18+",60,"fresh","netflix_film","","","","netflix_film"
"183",1220,2020,"16+",60,"fresh","netflix_film","","","","netflix_film"
"184",1229,2020,"18+",59,"rotten","netflix_film","","","","netflix_film"
"185",1239,2020,"unknown",59,"rotten","netflix_film","","","","netflix_film"
"186",1254,2021,"18+",59,"rotten","netflix_film","","","","netflix_film"
"187",1255,2020,"unknown",59,"rotten","netflix_film","","","","netflix_film"
"188",1256,2021,"16+",59,"rotten","netflix_film","","","","netflix_film"
"189",1263,2020,"13+",59,"rotten","netflix_film","","","","netflix_film"
"190",1267,2020,"unknown",59,"rotten","netflix_film","","","","netflix_film"
"191",1269,2020,"13+",59,"rotten","netflix_film","","","","netflix_film"
"192",1271,2020,"7+",59,"rotten","netflix_film","","","","netflix_film"
"193",1276,2020,"unknown",59,"rotten","netflix_film","","","","netflix_film"
"194",1279,2020,"13+",59,"rotten","netflix_film","","","","netflix_film"
"195",1281,2020,"18+",59,"rotten","netflix_film","","","","netflix_film"
"196",1282,2020,"unknown",59,"rotten","netflix_film","","","","netflix_film"
"197",1294,2020,"18+",59,"rotten","netflix_film","","","","netflix_film"
"198",1302,2020,"13+",59,"rotten","netflix_film","","","","netflix_film"
"199",1316,2021,"unknown",59,"rotten","netflix_film","","","","netflix_film"
"200",1318,2021,"all",59,"rotten","netflix_film","","","","netflix_film"
"201",1319,2021,"16+",59,"rotten","netflix_film","","","","netflix_film"
"202",1321,2021,"18+",59,"rotten","netflix_film","","","","netflix_film"
"203",1346,2020,"18+",58,"rotten","netflix_film","","","","netflix_film"
"204",1347,2021,"16+",58,"rotten","netflix_film","","","","netflix_film"
"205",1348,2020,"unknown",58,"rotten","netflix_film","","","","netflix_film"
"206",1356,2020,"unknown",58,"rotten","netflix_film","","","","netflix_film"
"207",1358,2021,"unknown",58,"rotten","netflix_film","","","","netflix_film"
"208",1361,2021,"18+",58,"rotten","netflix_film","","","","netflix_film"
"209",1363,2021,"16+",58,"rotten","netflix_film","","","","netflix_film"
"210",1371,2021,"18+",58,"rotten","netflix_film","","","","netflix_film"
"211",1382,2020,"18+",58,"rotten","netflix_film","","","","netflix_film"
"212",1383,2021,"13+",58,"rotten","netflix_film","","","","netflix_film"
"213",1384,2021,"18+",58,"rotten","netflix_film","","","","netflix_film"
"214",1397,2021,"18+",58,"rotten","netflix_film","","","","netflix_film"
"215",1409,2021,"unknown",58,"rotten","netflix_film","","","","netflix_film"
"216",1411,2020,"16+",58,"rotten","netflix_film","","","","netflix_film"
"217",1412,2020,"unknown",58,"rotten","netflix_film","","","","netflix_film"
"218",1413,2020,"18+",58,"rotten","netflix_film","","","","netflix_film"
"219",1414,2021,"unknown",58,"rotten","netflix_film","","","","netflix_film"
"220",1422,2020,"all",57,"rotten","netflix_film","","","","netflix_film"
"221",1423,2020,"18+",57,"rotten","netflix_film","","","","netflix_film"
"222",1426,2020,"unknown",57,"rotten","netflix_film","","","","netflix_film"
"223",1428,2021,"unknown",57,"rotten","netflix_film","","","","netflix_film"
"224",1431,2020,"unknown",57,"rotten","netflix_film","","","","netflix_film"
"225",1434,2020,"18+",57,"rotten","netflix_film","","","","netflix_film"
"226",1435,2020,"18+",57,"rotten","netflix_film","","","","netflix_film"
"227",1442,2020,"unknown",57,"rotten","netflix_film","","","","netflix_film"
"228",1447,2021,"13+",57,"rotten","netflix_film","","","","netflix_film"
"229",1448,2020,"unknown",57,"rotten","netflix_film","","","","netflix_film"
"230",1460,2021,"unknown",57,"rotten","netflix_film","","","","netflix_film"
"231",1462,2020,"13+",57,"rotten","netflix_film","","","","netflix_film"
"232",1470,2020,"18+",57,"rotten","netflix_film","","","","netflix_film"
"233",1477,2020,"unknown",57,"rotten","netflix_film","","","","netflix_film"
"234",1480,2020,"18+",57,"rotten","netflix_film","","","","netflix_film"
"235",1489,2020,"7+",57,"rotten","netflix_film","","","","netflix_film"
"236",1490,2020,"unknown",57,"rotten","netflix_film","","","","netflix_film"
"237",1491,2020,"unknown",57,"rotten","netflix_film","","","","netflix_film"
"238",1493,2020,"18+",57,"rotten","netflix_film","","","","netflix_film"
"239",1499,2020,"13+",57,"rotten","netflix_film","","","","netflix_film"
"240",1502,2020,"13+",57,"rotten","netflix_film","","","","netflix_film"
"241",1503,2020,"18+",57,"rotten","netflix_film","","","","netflix_film"
"242",1506,2020,"18+",57,"rotten","netflix_film","","","","netflix_film"
"243",1507,2021,"18+",57,"rotten","netflix_film","","","","netflix_film"
"244",1508,2020,"18+",57,"rotten","netflix_film","","","","netflix_film"
"245",1511,2020,"7+",57,"rotten","netflix_film","","","","netflix_film"
"246",1512,2020,"all",57,"rotten","netflix_film","","","","netflix_film"
"247",1515,2021,"unknown",57,"rotten","netflix_film","","","","netflix_film"
"248",1521,2021,"18+",57,"rotten","netflix_film","","","","netflix_film"
"249",1535,2020,"18+",56,"rotten","netflix_film","","","","netflix_film"
"250",1536,2020,"unknown",56,"rotten","netflix_film","","","","netflix_film"
"251",1537,2020,"18+",56,"rotten","netflix_film","","","","netflix_film"
"252",1546,2020,"unknown",56,"rotten","netflix_film","","","","netflix_film"
"253",1549,2021,"18+",56,"rotten","netflix_film","","","","netflix_film"
"254",1550,2020,"7+",56,"rotten","netflix_film","","","","netflix_film"
"255",1555,2020,"unknown",56,"rotten","netflix_film","","","","netflix_film"
"256",1556,2020,"unknown",56,"rotten","netflix_film","","","","netflix_film"
"257",1557,2020,"18+",56,"rotten","netflix_film","","","","netflix_film"
"258",1564,2020,"unknown",56,"rotten","netflix_film","","","","netflix_film"
"259",1565,2021,"unknown",56,"rotten","netflix_film","","","","netflix_film"
"260",1567,2021,"18+",56,"rotten","netflix_film","","","","netflix_film"
"261",1572,2021,"unknown",56,"rotten","netflix_film","","","","netflix_film"
"262",1575,2021,"18+",56,"rotten","netflix_film","","","","netflix_film"
"263",1577,2020,"unknown",56,"rotten","netflix_film","","","","netflix_film"
"264",1587,2020,"18+",56,"rotten","netflix_film","","","","netflix_film"
"265",1589,2021,"unknown",56,"rotten","netflix_film","","","","netflix_film"
"266",1590,2021,"unknown",56,"rotten","netflix_film","","","","netflix_film"
"267",1591,2020,"unknown",56,"rotten","netflix_film","","","","netflix_film"
"268",1595,2020,"unknown",56,"rotten","netflix_film","","","","netflix_film"
"269",1601,2020,"18+",56,"rotten","netflix_film","","","","netflix_film"
"270",1607,2021,"all",56,"rotten","netflix_film","","","","netflix_film"
"271",1612,2020,"18+",56,"rotten","netflix_film","","","","netflix_film"
"272",1619,2020,"7+",56,"rotten","netflix_film","","","","netflix_film"
"273",1620,2021,"unknown",56,"rotten","netflix_film","","","","netflix_film"
"274",1623,2020,"unknown",56,"rotten","netflix_film","","","","netflix_film"
"275",1624,2021,"18+",56,"rotten","netflix_film","","","","netflix_film"
"276",1625,2021,"unknown",56,"rotten","netflix_film","","","","netflix_film"
"277",1626,2021,"18+",56,"rotten","netflix_film","","","","netflix_film"
"278",1627,2020,"unknown",56,"rotten","netflix_film","","","","netflix_film"
"279",1631,2021,"unknown",56,"rotten","netflix_film","","","","netflix_film"
"280",1633,2020,"18+",56,"rotten","netflix_film","","","","netflix_film"
"281",1650,2021,"18+",55,"rotten","netflix_film","","","","netflix_film"
"282",1664,2021,"16+",55,"rotten","netflix_film","","","","netflix_film"
"283",1671,2020,"unknown",55,"rotten","netflix_film","","","","netflix_film"
"284",1675,2020,"unknown",55,"rotten","netflix_film","hulu_film","","","multi_platform_film"
"285",1687,2021,"18+",55,"rotten","netflix_film","","","","netflix_film"
"286",1691,2020,"unknown",55,"rotten","netflix_film","","","","netflix_film"
"287",1696,2021,"unknown",55,"rotten","netflix_film","","","","netflix_film"
"288",1697,2021,"unknown",55,"rotten","netflix_film","","","","netflix_film"
"289",1702,2020,"unknown",55,"rotten","netflix_film","","","","netflix_film"
"290",1706,2020,"unknown",55,"rotten","netflix_film","","","","netflix_film"
"291",1707,2021,"unknown",55,"rotten","netflix_film","","","","netflix_film"
"292",1723,2020,"18+",55,"rotten","netflix_film","","","","netflix_film"
"293",1725,2020,"18+",55,"rotten","netflix_film","","","","netflix_film"
"294",1726,2020,"unknown",55,"rotten","netflix_film","","","","netflix_film"
"295",1738,2021,"18+",55,"rotten","netflix_film","","","","netflix_film"
"296",1744,2021,"16+",55,"rotten","netflix_film","","","","netflix_film"
"297",1757,2020,"unknown",54,"rotten","netflix_film","","","","netflix_film"
"298",1764,2020,"18+",54,"rotten","netflix_film","","","","netflix_film"
"299",1765,2020,"unknown",54,"rotten","netflix_film","","","","netflix_film"
"300",1775,2020,"18+",54,"rotten","netflix_film","","","","netflix_film"
"301",1778,2021,"unknown",54,"rotten","netflix_film","","","","netflix_film"
"302",1782,2020,"7+",54,"rotten","netflix_film","","","","netflix_film"
"303",1789,2021,"16+",54,"rotten","netflix_film","","","","netflix_film"
"304",1795,2020,"unknown",54,"rotten","netflix_film","","","","netflix_film"
"305",1797,2020,"unknown",54,"rotten","netflix_film","","","","netflix_film"
"306",1808,2020,"18+",54,"rotten","netflix_film","","","","netflix_film"
"307",1810,2020,"unknown",54,"rotten","netflix_film","","","","netflix_film"
